Unit Name,1-Jan-2018,1-Feb-2018,1-Mar-2018,1-Apr-2018,1-May-2018,1-Jun-2018,1-Jul-2018,1-Aug-2018,1-Sep-2018,1-Oct-2018,1-Nov-2018,1-Dec-2018,1-Jan-2019,1-Feb-2019,1-Mar-2019,1-Apr-2019,1-May-2019,1-Jun-2019,1-Jul-2019,1-Aug-2019,1-Sep-2019,1-Oct-2019,1-Nov-2019,1-Dec-2019,1-Jan-2020,1-Feb-2020,1-Mar-2020,1-Apr-2020,1-May-2020,1-Jun-2020,1-Jul-2020,1-Aug-2020,1-Sep-2020,1-Oct-2020,1-Nov-2020,1-Dec-2020
Dansby CT 3,267892.5327325001,103988.68052300005,59693.0064445,156780.83432049997,348671.16455600027,170427.25573899987,499696.5738959995,330661.8083470002,142038.23867350005,405975.09715099976,275770.1840660003,118673.2889745002,62458.61695449996,158280.75778450002,183970.56711149984,206410.59277149994,98905.62259499992,131592.40424199993,249532.5866865001,3430932.192921997,761771.3904644997,361222.9175165,118891.10405250017,14693.615176499996,44465.329993499996,31397.287986999996,204724.92177799996,72422.3688955,38512.020169999996,5047.531267999997,44133.892614500015,401286.40968000004,94162.05735299995,398597.7141965,78555.90124200005,35268.375986999985
Dansby ST 1,389788.2331200003,168393.86960000003,111118.11436,271280.02264000004,595474.3739999998,253947.24915999995,909367.73532,549579.0005200002,201359.2574400001,692089.5739999999,409348.5044000001,99207.31656,56957.92871999998,268741.8104800001,291354.51048000006,362709.82484,129507.7696,237360.20219999994,462562.1044000002,7600707.851879991,1544686.8883599995,739511.08396,176571.6370000001,17774.020439999997,84903.86739999999,38552.287840000005,360770.9635199999,127994.68176000002,60053.987840000016,1885.4734800000006,50309.30828000003,796844.8452800002,190578.88783999998,700684.6087999998,129676.36132,47279.61436
Danskammer ST 1,1870412.4816216016,23148.58551600002,9369.020054800003,96575.60725120004,53823.19027399999,72050.64516440002,16827.15457079999,60461.0735708,201387.0914384,78300.23727399998,87899.02808680001,32732.24568040001,123711.38487680006,18643.58151599999,14418.27010960001,29533.506758000003,176.46635160000096,29977.7864064,5369.377109600013,5369.804703200001,1976.9117032000013,20235.749758000005,5466.663703199998,42603.951219200026,7716.761054800001,2712.1917032,0.0,719.4423516000006,3889.6303516,1614.5043515999996,3680.214406400002,6135.625406399999,0.0,6422.6674064,7182.269054800003,101029.42360279997
Danskammer ST 2,1720319.541292801,20997.0409248,8542.3066416,88020.40396320002,49247.80966079999,66462.75492480001,14925.913113599992,55473.982113599996,185877.94803839998,71985.9226608,80424.40858559997,29478.01530239999,112359.80571839993,16778.003471999982,13070.343283200003,27171.317735999997,109.2785471999996,27638.8851888,4701.044188799999,4880.629094399999,1727.6860944,18531.110736000002,4970.6380943999975,38934.447566400006,7006.8976416000005,2410.966094399999,0.0,613.8545471999996,3559.8425472,1445.6165471999993,3201.113188799998,5482.874188799997,0.0,5749.616188799999,6510.205641599998,92291.56832159997
Danskammer ST 3,3950366.5496349013,54737.28934830002,23252.89116239999,221320.38802140008,120393.75411540002,149984.37934830002,46757.537720099965,133842.6775107,418247.71304489987,167770.8161154,194933.68046369997,83601.65448719996,287874.3845556001,46510.620138899976,33730.7197671,62580.4823718,1276.2433953,62116.90458119998,17751.54055769999,13594.178581200009,6004.390185900003,44075.21497650001,12512.327790599993,95699.57853420003,18057.03558119999,7565.9081859,0.0,2647.4997905999953,8508.2473953,4077.0613952999993,11459.592976500004,16986.635371800003,0.0,16239.395581199991,16786.3001859,234572.1281837999
Danskammer ST 4,6655421.88675,96404.38987500005,42803.163,385749.1057500002,208255.65750000003,251683.849125,87664.65750000003,230899.44825000013,705361.9196249997,284953.86675,336713.6519999999,151028.73899999988,502970.1817500002,84179.93062499995,60335.05837499999,105861.87225,2686.395375,103902.3315,34624.203749999986,25140.976875000022,11614.186125,75023.47687500001,21682.936124999986,165688.22137500008,32291.476875000008,14165.686125,0.0,5528.040749999993,14523.54075,7262.895375,21790.622250000015,31362.12225,0.0,28939.0815,29231.686125,411848.37337499997
Darby Electric Generating Stat CT GT1,609686.7758865004,1278.3336182500002,29534.546047500015,28054.591837999964,134885.78400374998,16929.50486500001,7159.829537249992,20438.8531555,66991.42808474996,27628.951310999983,10875.023419000005,7143.806182499997,16167.378155500002,9339.028091249995,29431.072037249993,33136.61170950001,6444.631972999998,7025.840591249995,40956.90368249999,6207.880591249999,82550.45157449995,126369.59177375003,70626.69506424999,11494.0492095,4079.1742095000045,1124.1211182499997,383.7497364999999,5187.574736500002,1978.384473000002,7548.201973000001,26044.910719749983,9628.616773750015,1727.8419729999987,27379.83453724999,16621.206446000007,3324.8919730000016
Darby Electric Generating Stat CT GT1,609686.7758865004,1278.3336182500002,29534.546047500015,28054.591837999964,134885.78400374998,16929.50486500001,7159.829537249992,20438.8531555,66991.42808474996,27628.951310999983,10875.023419000005,7143.806182499997,16167.378155500002,9339.028091249995,29431.072037249993,33136.61170950001,6444.631972999998,7025.840591249995,40956.90368249999,6207.880591249999,82550.45157449995,126369.59177375003,70626.69506424999,11494.0492095,4079.1742095000045,1124.1211182499997,383.7497364999999,5187.574736500002,1978.384473000002,7548.201973000001,26044.910719749983,9628.616773750015,1727.8419729999987,27379.83453724999,16621.206446000007,3324.8919730000016
Darby Electric Generating Stat CT GT2,612003.2269455004,1289.80119775,29888.19963024999,28329.813745999956,135516.50087625,17158.856455000016,7308.908070749996,20599.399268500012,67489.09020099996,27950.043537000005,11012.634373,7258.4819775,16327.924268500014,9396.365988749996,29580.150570749996,33205.4171865,6490.502290999997,7083.178488749996,41071.579477499996,6265.218488750001,82848.60864149996,126541.60546625001,70729.90327975,11562.854686499999,4147.979686500003,1135.5886977499995,406.6848954999996,5210.509895500001,2024.2547910000012,7594.072291,26308.665048249983,9800.630466250012,1773.712290999998,27528.913070749993,16712.947082000006,3370.762291000001
Darby Electric Generating Stat CT GT2,612003.2269455004,1289.80119775,29888.19963024999,28329.813745999956,135516.50087625,17158.856455000016,7308.908070749996,20599.399268500012,67489.09020099996,27950.043537000005,11012.634373,7258.4819775,16327.924268500014,9396.365988749996,29580.150570749996,33205.4171865,6490.502290999997,7083.178488749996,41071.579477499996,6265.218488750001,82848.60864149996,126541.60546625001,70729.90327975,11562.854686499999,4147.979686500003,1135.5886977499995,406.6848954999996,5210.509895500001,2024.2547910000012,7594.072291,26308.665048249983,9800.630466250012,1773.712290999998,27528.913070749993,16712.947082000006,3370.762291000001
Darby Electric Generating Stat CT GT3,610951.2303375003,1284.5932937499997,29726.75460624999,28204.824049999952,135230.06615624996,17054.698375000014,7241.205318749991,20526.488612499998,67260.59413124993,27804.222224999976,10950.139524999999,7206.402937499999,16255.013612499999,9370.326468749996,29512.44781874999,33174.1697625,6469.670674999996,7057.138968749996,41019.5004375,6239.17896875,82713.20313749995,126463.48690625001,70683.03214375,11531.607262499998,4116.7322625000015,1130.3807937499992,396.26908749999893,5200.094087500001,2003.423175,7573.240674999999,26188.88325624999,9722.511906250009,1752.8806749999967,27461.21031874999,16671.283850000003,3349.9306749999996
Darby Electric Generating Stat CT GT3,610951.2303375003,1284.5932937499997,29726.75460624999,28204.824049999952,135230.06615624996,17054.698375000014,7241.205318749991,20526.488612499998,67260.59413124993,27804.222224999976,10950.139524999999,7206.402937499999,16255.013612499999,9370.326468749996,29512.44781874999,33174.1697625,6469.670674999996,7057.138968749996,41019.5004375,6239.17896875,82713.20313749995,126463.48690625001,70683.03214375,11531.607262499998,4116.7322625000015,1130.3807937499992,396.26908749999893,5200.094087500001,2003.423175,7573.240674999999,26188.88325624999,9722.511906250009,1752.8806749999967,27461.21031874999,16671.283850000003,3349.9306749999996
Darby Electric Generating Stat CT GT4,613130.6002575003,1295.3822537499996,30061.21236624998,28463.75908999995,135823.45895624996,17270.47757500001,7381.461798749988,20677.5340525,67734.65666499996,28106.73285874998,11079.607044999997,7314.292537499998,16406.0590525,9424.271268749995,29652.704298749988,33241.43577625,6512.826514999995,7111.083768749995,41127.390037499994,6293.12376875,82993.71609749994,126625.32130625001,70780.13278374998,11596.341022499997,4181.466022500001,1141.169753749999,417.84700749999865,5221.6720075,2046.5790149999993,7616.3965149999985,26437.02933624998,9886.033560000003,1796.0365149999961,27601.466798749985,16757.595530000002,3393.086514999999
Darby Electric Generating Stat CT GT4,613130.6002575003,1295.3822537499996,30061.21236624998,28463.75908999995,135823.45895624996,17270.47757500001,7381.461798749988,20677.5340525,67734.65666499996,28106.73285874998,11079.607044999997,7314.292537499998,16406.0590525,9424.271268749995,29652.704298749988,33241.43577625,6512.826514999995,7111.083768749995,41127.390037499994,6293.12376875,82993.71609749994,126625.32130625001,70780.13278374998,11596.341022499997,4181.466022500001,1141.169753749999,417.84700749999865,5221.6720075,2046.5790149999993,7616.3965149999985,26437.02933624998,9886.033560000003,1796.0365149999961,27601.466798749985,16757.595530000002,3393.086514999999
Darby Electric Generating Stat CT GT5,617534.7276670003,1317.098289,30734.409459000002,28984.943935999967,137017.840895,17707.921569,7663.7702569999965,20981.558546,68690.16221599997,28736.49788099999,11340.199468000006,7531.452889999997,16710.083546,9532.851444999995,29935.012756999997,33411.78131200001,6599.690655999997,7219.663944999995,41344.55038999999,6401.703944999999,83558.33301399996,126951.06183500001,70975.57710099999,11726.637234000002,4311.762234000005,1162.8857889999995,461.2790779999996,5265.104078000001,2133.443156000001,7714.833945000004,26936.49814699999,10245.485913000019,1882.900655999998,27883.775256999994,16931.323812000006,3499.551444999999
Darby Electric Generating Stat CT GT5,617534.7276670003,1317.098289,30734.409459000002,28984.943935999967,137017.840895,17707.921569,7663.7702569999965,20981.558546,68690.16221599997,28736.49788099999,11340.199468000006,7531.452889999997,16710.083546,9532.851444999995,29935.012756999997,33411.78131200001,6599.690655999997,7219.663944999995,41344.55038999999,6401.703944999999,83558.33301399996,126951.06183500001,70975.57710099999,11726.637234000002,4311.762234000005,1162.8857889999995,461.2790779999996,5265.104078000001,2133.443156000001,7714.833945000004,26936.49814699999,10245.485913000019,1882.900655999998,27883.775256999994,16931.323812000006,3499.551444999999
Darby Electric Generating Stat CT GT6,611663.4685005004,1288.11922525,29836.05848275,28289.44640599996,135423.99238874996,17125.217005000006,7287.042428249995,20575.85165350001,67415.08341099997,27902.948307,10992.450703000002,7241.662252499995,16304.37665350001,9387.956126249994,29558.284928249996,33195.3253515,6483.774400999997,7074.768626249994,41054.75975249999,6256.808626249998,82804.87735649996,126516.37587875003,70714.76552724998,11552.7628515,4137.887851500003,1133.9067252499995,403.3209504999995,5207.145950500001,2017.526901000001,7587.344401,26269.979680749995,9775.400878750013,1766.984400999998,27507.047428249993,16699.491302000006,3364.034401000001
Darby Electric Generating Stat CT GT6,611663.4685005004,1288.11922525,29836.05848275,28289.44640599996,135423.99238874996,17125.217005000006,7287.042428249995,20575.85165350001,67415.08341099997,27902.948307,10992.450703000002,7241.662252499995,16304.37665350001,9387.956126249994,29558.284928249996,33195.3253515,6483.774400999997,7074.768626249994,41054.75975249999,6256.808626249998,82804.87735649996,126516.37587875003,70714.76552724998,11552.7628515,4137.887851500003,1133.9067252499995,403.3209504999995,5207.145950500001,2017.526901000001,7587.344401,26269.979680749995,9775.400878750013,1766.984400999998,27507.047428249993,16699.491302000006,3364.034401000001
Darbytown CT 1,4174756.1367680086,75310.40633200004,692300.5185879999,389109.9696119998,780246.6885919985,287338.02899200004,225046.6453199999,260596.2047080003,382964.9243000001,521595.72430000093,307735.96655200096,156207.16899200028,259018.11776399997,133281.68266,195060.2985799997,210334.52918799984,93282.36898400006,71161.49224799997,199706.12225199997,84928.80939199997,373799.6971519998,394751.24592400016,267863.82551600004,100312.493064,65599.79428800003,19364.017960000005,22583.397144000002,59410.95571599998,125986.67163600001,113639.67143200003,143374.4849039999,196556.54082399997,121927.72939199989,186893.24592399984,135400.6110240002,195149.26082400006
Darbytown CT 2,4131144.1511200084,74375.67537999997,684732.4924199999,384526.5405799999,771659.6612799984,284028.82727999997,222329.89565999992,257509.26008000027,378622.8645,515841.52636000095,303946.1845400011,154239.0210000003,256104.5972599999,131710.74189999996,192810.82655999972,208056.74141999986,92196.50956000003,70341.05931999997,197452.41817999998,83934.64513999998,369707.49167999974,390551.95166000014,264954.33794,99204.52676,64860.92792000002,19141.6114,22318.213959999994,58752.61094,124599.35374000005,112375.86188000007,141727.8523599999,194317.60515999998,120554.53327999992,184814.95165999985,133909.78816000017,192924.68516000005
Darbytown CT 3,4036399.435735008,71268.34003500003,665871.3210000001,370821.63161999977,749893.4280399989,274623.76664499997,213821.90321999998,248204.2496400004,366716.6960600002,501148.3460600008,291621.171775001,147551.76664500032,248295.554235,127017.67482000001,186442.55960499984,202566.15435499995,89075.35435500008,67998.11598999996,191358.0739250001,81036.956145,359472.10065499984,380893.03914000024,257823.58645500004,96360.41957000001,62865.87494000005,18512.041050000007,21529.18747000001,57047.931204999986,121067.21330500004,109086.76330500006,137067.38376999996,188118.71765999997,116857.15435499995,179404.68913999994,130115.21062000023,186745.26855500008
Darbytown CT 4,4120186.250464008,72574.06683199998,679304.8903999998,377918.4283839996,764955.5380959987,279969.66284799983,217846.1121759998,252938.66198400024,373934.141744,511195.93174400076,297014.9777600006,150222.4628480001,253209.97486399993,129446.12596799992,190072.35515199974,206681.5875519999,90801.50755200005,69320.7582239999,195138.13591999997,82599.72764799997,366715.3846719998,388716.46683200024,263043.85659199994,98289.64836799997,64107.49865600001,18872.529519999996,21941.49932799999,58187.53899199999,123496.11803200006,111263.44803200001,139738.8564959999,191810.1155839999,119168.18755199993,182982.80673599982,132725.82788800017,190410.6756319999
Dartmouth Power Associates CC GEN1,2125224.4630116024,240833.82511580014,104435.63337139995,351371.47435659973,56454.50428120005,49523.41485460001,142592.7693106,244209.2322701998,357642.0421333995,192163.24929060007,582223.9684871999,287925.6566806005,549191.6976263989,156670.02856520034,194305.0759538,22645.592884999976,4565.504876000006,15180.739367200003,56414.603867399856,24847.972062199988,9470.837668399996,5398.960098800002,146484.92599800002,383141.02008299995,47663.32936859998,2575.747841799999,128.67720759999975,508.1648151999998,32696.369472199993,24932.74894439998,41183.34994060004,54464.49208499999,30943.606310200004,78938.01964840016,57360.34302940007,301933.90846019966
Dartmouth Power Associates CC GEN2,1511724.3778854017,171311.01715770003,74287.63202909994,249939.1630028998,40157.47599780002,35227.22178990001,101429.74035390001,173712.02720129988,254399.57193209964,136690.44072390004,414150.21418679995,204808.5940089004,390653.54831159924,111443.24074380024,138213.97465470002,16108.366627499985,3247.5557940000035,10798.4329068,40129.09385309991,17674.97304930001,6736.839534599996,3840.4129722,104198.32703699998,272537.62146450003,33904.097280899965,1832.1927266999992,91.53125939999973,361.4701187999999,23257.73096429999,17735.276928599982,29294.728698900028,38741.93142749999,22010.9474613,56150.55290460009,40801.821356100045,214773.00768629968
Dartmouth Power Associates CT GEN3,1131078.5546224013,116668.6067536,45291.57623200002,169711.19199519983,26715.203620800028,23222.310305599996,66352.52361919999,120142.03824959986,185086.54381759968,87667.05994240011,291396.9822463998,137053.13659040054,273984.71934559953,70120.50468160011,90965.59509600006,8242.727891200011,1538.166143999999,6024.146774400004,23566.364881599948,9594.694305600002,4138.2613872,1693.5398016,67045.5222496,192420.51725760003,20306.4858368,731.2693152000002,0.0,95.63241440000013,16772.173044799994,11525.01035999999,20331.72326080001,25689.713134399986,15237.332359999997,36045.65419680005,24695.65598080003,148179.0731855999
De Pere Energy Center CT01,1179899.8088399977,372986.2531440001,94975.599384,271328.4118800004,470368.60120799986,237502.85097600007,277093.5238079992,401134.1829839997,417300.24614400044,315305.01698399975,434221.0130880007,201549.66652800026,660246.5891520003,287460.7788239998,227203.4771999998,194854.41604799975,105016.36219199997,47266.487928000046,399342.30746399984,70470.53481600006,150774.514776,153991.07640000005,130054.40092800005,52556.76230399999,217025.94276,65717.55503999996,81691.12245599998,81437.55724799995,104329.7604,132534.549648,338121.8806320001,246863.88684000017,68881.86151199997,294856.77499200014,56295.63892800003,276703.0135199999
Dearborn Industrial Generation CT GTP1,1439309.5711999987,153145.48479999998,347953.3684000005,573596.9944000004,1251464.4851999993,445816.71199999994,626696.2703999998,845220.9576000003,992654.2704000007,732186.2276000017,1245867.3076000027,939726.5895999991,909955.6199999998,280638.7915999999,330650.85919999937,420911.6995999998,201658.53999999992,194865.5584000002,716120.2763999993,183780.90199999994,413723.44800000003,422285.99399999983,541141.8099999998,148110.68719999993,333027.5952,92316.28839999999,111494.32519999999,305014.6503999998,227851.01240000007,414953.99400000006,1491462.1659999997,457822.57079999987,73177.77920000005,384413.5523999997,75751.70559999996,216293.01240000007
Decatur CFB GEN2,432634.9402960011,219065.62479800003,223864.62778599962,377252.65984000056,361907.61705999967,311711.73295200017,362734.5473919996,396272.7311679989,389732.2763959999,381235.32600199984,437497.5681179999,365542.89083599934,323540.3173920005,245363.11718400044,276018.1191140002,272023.5446739997,225695.12434200005,195716.18957000028,344049.8960019999,221004.23639600008,257386.87334599945,271731.4071219999,251941.9478480001,214619.6475159999,237285.0943420005,159877.4959179999,127290.89458999966,106280.97591800007,170063.95691399946,166657.11042000022,316542.6233459997,252953.9053379997,138660.2086360001,226682.01486000005,133100.41226600017,254136.85467400047
Decatur CFB GEN3,430490.62689600105,216950.201848,221575.8621359996,374941.4238400006,359566.9988879996,309413.33715200017,360374.3589199996,393884.4539679989,387427.46049599996,378856.6789519999,435189.54216799984,363173.8739359994,321177.72059200046,243205.96358400048,273652.3122640001,269721.93882399966,223412.77879200003,193517.30532000028,341671.24895199994,218709.98380800005,255168.60367999953,269481.16207199986,249746.2736480001,212443.23361599987,235004.1554480004,157895.8399519999,125385.3498239996,104298.69995200011,168022.5883759996,164702.55657600018,314318.0586959997,250616.4972159997,136621.5200480001,224666.288344,131325.80294400017,251837.9671520004
Decatur CFB GEN4,431632.92159200105,218077.10634599993,222795.10782199958,376172.63968000055,360813.60492599965,310637.71290400013,361631.2250899996,395156.7103359989,388655.2562919999,380123.80525399983,436419.04798599984,364435.8701719993,322436.29678400053,244355.0983680004,274912.5984780001,270948.0245979997,224628.60443400004,194688.67039000028,342938.3752539999,219930.9395160001,256349.3705539995,270679.88749399985,250915.92869600002,213602.6285319999,236218.57443400047,158950.29689199993,126398.45623599962,105353.15689200009,169108.43907799944,165742.79164600014,315503.10394199967,251861.39323199965,137705.67399600003,225738.70383200003,132270.89678200017,253062.34290400037
Decatur CFB GEN5,432017.2827800011,218456.289015,223205.36160499963,376586.92120000056,361233.0649649997,311049.6928600002,362054.13747499965,395584.80123999895,389068.38703,380550.16998499987,436832.7541149999,364860.5087299994,322859.7845600005,244741.76112000045,275336.66164500016,271360.5799449997,225037.70743500005,195082.81322500028,343364.73998499993,220341.9557750001,256746.9657349995,271083.2365849999,251309.49614000006,213992.74362999992,236627.67743500049,159305.88852999997,126740.73557499968,105708.74853000013,169474.96314499952,166093.20476500018,315901.8499049997,252280.27787999966,138071.15606000012,226100.23646500008,132589.0880050002,253474.32286000042
Decatur CFB GEN6,431133.96233200113,217584.86959100002,222262.53603699966,375634.8392800006,360269.0820209997,310102.9002840002,361082.22051499964,394600.98325599893,388118.949782,379570.31900899985,435881.9945309999,363884.6247619994,321886.54526400054,243853.15132800047,274362.1000130002,270412.4650329997,224097.52653900004,194177.0130650003,342384.8890089999,219397.6207860001,255833.23155899957,270156.27904899995,250405.01831600012,213096.19982199994,235687.70179000043,158489.09538399987,125955.49140799965,104892.06013300014,168633.15036399948,165288.10739200018,314985.4710569997,251317.6172719997,137232.11086600012,225270.13762300008,131857.8361970002,252527.53028400044
Decatur CFB GEN7,1043661.0756000028,527002.0278,538367.064599999,909435.3240000014,872268.121799999,750886.7472000004,874240.7369999989,955342.5347999973,939637.0355999997,918975.3521999998,1055193.6797999996,881023.4195999984,779413.3812000012,590565.902400001,664435.7754000005,654862.3913999993,542804.7762,470393.2770000007,829010.6022000001,531436.7088000001,619566.8921999988,654228.3341999998,606427.8828000003,516159.2675999997,570845.0262000011,383990.8655999999,305258.7605999991,254320.72140000015,408549.96119999886,400432.5678000004,762678.9305999993,608674.977599999,332577.9228000003,545566.9134000002,319503.49260000035,611591.4972000009
Decatur Plant Cogen CFB GEN1,714139.5396640014,287200.84713600005,286066.7510719991,588539.0701760005,557338.647983999,458841.45568,556140.7846719992,620312.4591679978,613779.1600639999,591185.9543359998,708549.5323679997,561003.4446719984,477512.25720000046,335871.6640480006,382404.2572000002,379662.87809599924,292135.9891039998,245438.42387200042,523224.28382400016,289016.92584000004,362548.61286399886,388131.59747199994,350225.3247199999,279911.0205599996,315600.8741600008,187038.12105599942,131414.4158239999,98729.56929600006,214081.86087999918,209624.56481600006,487083.37179199944,356713.0225759997,150023.67515200016,319131.28807999985,148604.97032000026,345368.07657600066
Decatur ST GEN8,1460658.0227400037,737341.6542450001,753214.9152149986,1272705.579600002,1220665.198094999,1050740.3713800004,1223422.6604249985,1336958.8789199966,1314989.3754899995,1286046.9227549997,1476767.9775449997,1232916.3165899976,1090663.6624800016,826321.9809600014,929694.3145350006,916305.573434999,759429.111105,658071.207675001,1160096.2727549998,743511.7172700003,866910.0700049985,915429.0905549999,848520.3556200003,722148.4932899995,798685.6090500014,537155.0158799996,426947.41655999864,355617.2179350003,571524.8569799984,560179.5494400004,1067265.524114999,851635.4960399988,465165.40287000046,763354.8884850001,446917.88641500066,855727.0213800013
Decker Creek CT GT1,1115058.3720000018,153660.65040000004,332422.8503999999,275763.07440000004,626264.774400001,224992.9679999997,658561.8287999986,578157.2112000003,231635.5440000004,588177.4031999995,485917.01999999926,202670.21520000027,202880.72159999976,323751.7056000001,409863.3455999999,471085.70159999974,310365.14159999986,192210.2567999998,315685.2888000002,4237577.531999995,926658.3528000012,594822.2784000002,140638.1136,28867.216800000002,112974.01920000001,53625.62879999999,263800.0560000001,114108.22080000004,355396.6319999999,8977.807199999996,294501.0407999999,1637440.5144,282747.0407999999,474169.52400000003,171466.89840000012,84096.84720000008
Decker Creek CT GT2,1133144.560560002,159208.27649999998,337856.5684199998,283789.21008,645535.3171200005,244498.15625999944,683486.731499998,601236.1681199999,247585.05930000008,609711.8575199995,509461.3681199993,226077.79109999997,216283.30955999962,335084.5530000001,425522.5580399998,482306.57597999985,325711.8661200004,198632.68583999967,325865.6908800005,4251783.987839992,943678.4524800014,603826.4424000004,153595.90955999983,30631.248479999995,114922.24848,56867.56589999999,269691.65352000005,116350.06464000003,358899.1888799999,9857.147219999995,298708.18205999985,1649936.7393600002,287102.3360999999,487542.04062,182163.93684000004,89509.29948000009
Decker Creek CT GT3,1120993.740240002,155396.17980000004,334173.3797999999,278358.82524000003,632354.0294400007,231067.60727999982,666605.9427599983,585578.6086800005,236716.29480000038,595180.3413599994,493574.7200399991,210220.76436000026,207172.02719999978,327402.87096000015,414929.49479999975,474712.29312000005,315276.76128,194197.95791999972,318765.2925600003,4242137.094239994,932060.7175200013,597647.4922800004,144586.24907999992,29440.26732,113628.93408,54619.57895999999,265740.4911600001,114817.71192000003,356543.0235599999,9264.378119999998,295892.82383999985,1641432.31584,284155.2016799999,478459.71612,174930.67068000016,85781.09088000009
Decker Creek CT GT4,1119702.621600002,155018.08992000003,333793.73819999985,277798.03488,631014.911280001,229714.30439999973,664851.5391599985,583960.9252800003,235611.4766400003,593673.4562399994,491914.8632399992,208574.56668000022,206237.87651999976,326607.51780000015,413825.87663999974,473917.96608000004,314206.98695999995,193754.0692799997,318088.3039200003,4241139.207599995,930870.3525600012,597010.8625200004,143724.84887999998,29317.613879999997,113488.75872,54398.586359999994,265315.67616000015,114665.85528000005,356291.8760399999,9200.131079999996,295594.8622799999,1640561.5454400002,283844.95883999986,477521.27652,174177.22812000016,85410.04164000008
Decker Creek ST 1,5757621.286690008,739003.02798,1716082.92064,1347538.1633000001,3113153.0573350037,940143.94908,3163401.7692599995,2749516.4623800004,985980.2986200002,2785871.376599999,2173965.074304997,638416.3192600003,846947.1701800002,1556331.389905,1943830.778895,2377635.870179999,1438465.1004550008,944366.3477049998,1576942.7027500009,23313794.58210498,4835643.261005001,3107674.4596300027,566410.53486,120410.17660500002,582081.0908250001,230437.68715500005,1327269.536695001,579670.8211000001,1891808.679815,34087.98027499998,1524465.858254999,8847291.107335001,1492953.20321,2337026.3752250005,768972.8422,368153.24953999993
Decker Creek ST 2,7749147.499520008,999470.3953919999,2309863.0338559994,1820763.7521920004,4194684.146688005,1276093.3516800003,4272140.542207999,3714442.624256001,1344892.3891200004,3764488.143359999,2955147.019775996,896061.8222079999,1157465.349376001,2103717.6706560003,2628987.8271999997,3203561.1901439982,1949256.0693760011,1273308.6356479996,2124443.833344001,31212860.62540797,6495323.828224003,4177458.630912003,774157.4328320002,164659.51846400005,783088.0780800001,314784.15718399995,1790208.5537280014,781419.1974400001,2540200.2357759997,47140.719359999974,2051434.794751999,11861992.787456002,2003385.757184,3155562.5472000013,1041567.0343679999,501239.83615999995
Decordova CT1,278695.792672,117943.293952,83014.07523199997,203031.32220800003,438741.62552000006,191701.21872,679164.9759839999,404685.573776,138760.72918400005,513772.237264,305058.72918400005,62227.853951999976,36689.141103999995,194866.83744000006,215242.25395200006,262358.64441599994,86152.46569599998,179293.19284799992,344698.4068,6010304.208655993,1187824.3877279998,568905.6350560001,123557.66808000002,12330.611743999998,63915.38348800001,24619.035231999995,270306.51982399996,91412.95046399998,43735.223488,593.1458719999991,31546.472848000012,606202.0537760002,145508.15523199996,511371.88185599964,96116.44697599998,32201.089359999998
Decordova CT2,276528.958686,117218.51457599999,82301.54046599999,201262.69775400002,435102.299385,189907.47411,673255.180317,401356.31256299996,138030.195042,509357.2262069999,302438.44504200004,62136.20457599996,36541.49387700001,193421.79822000006,213411.8045760001,260454.39550799996,85865.88139799997,177601.98069899995,341743.07527500007,5944813.449002994,1176211.3071389997,563325.558453,122730.62116500003,12267.426821999998,63342.943644000006,24570.080466,267888.807987,90835.780932,43392.10364400001,624.8734109999996,31534.200698999994,600582.832563,144085.460466,507407.2937279998,95331.95728799999,32027.507054999995
Decordova CT3,265494.05100800004,111156.33609600001,79693.97432,194642.82923200002,418986.42651200003,184751.61491199996,651089.955152,386781.3790559999,129394.75100800002,492403.179648,292366.70355200005,56295.52982399997,34089.621184,184834.6104160001,206267.17609600004,248489.35219199996,79589.17609600001,172676.94177599996,329804.89160000003,5853306.314207994,1147211.9557440002,549768.184144,116513.86296000003,11485.613727999997,61333.247456000005,22365.241184000006,259362.756688,85946.84236800001,41614.580592000006,297.2868639999997,28694.568048,583127.1596480003,140506.881184,487138.1082879999,91751.48804799998,30270.907455999994
Decordova CT4,269481.42355000007,113527.46118800002,80540.80471,196844.588246,424814.79297000007,186222.316478,658574.14239,391874.661202,133120.80472400005,498034.3329699999,295650.811782,59005.38707199998,35105.817652000005,188177.79884000012,208646.57413000008,253231.60237599997,82232.26707200002,174201.23647799995,334039.04355000006,5865500.671823994,1155304.8612159998,553475.904724,119054.35413000004,11824.345883999998,62010.71176800001,23381.437652000008,262241.980014,87979.23530400002,42289.19176800001,466.6529420000006,29880.130594000002,588695.3270860001,141523.07765199998,494493.34944799985,93027.88353600001,30948.371767999997
Deer Creek CC 01,1160902.5622499979,782580.3071999999,326567.8538999994,575360.1906000002,629551.8391499999,653855.3107500006,936483.8883000014,511021.29299999913,507126.02729999914,1609843.189500001,1511761.6717499958,1046191.7675999985,810977.0018999996,558876.7681499983,719521.2184500012,918519.733200001,1083215.9207999983,884863.8468000006,1055365.0982999995,813601.1089499999,666584.2118999993,516028.0740000006,702284.17995,272270.49945000024,214510.09529999987,396614.59529999975,436397.6379000005,273911.2408499998,342858.59175000025,260503.05269999965,675231.2189999998,455445.5095500018,439678.85745000036,1316766.9598500011,404075.28644999897,388333.1409000006
