Unit Name,1-Mar-2020,1-Apr-2020,1-May-2020,1-Jun-2020,1-Jul-2020,1-Aug-2020,1-Sep-2020,1-Oct-2020,1-Nov-2020,1-Dec-2020,1-Jan-2021,1-Feb-2021,1-Mar-2021,1-Apr-2021,1-May-2021,1-Jun-2021,1-Jul-2021,1-Aug-2021,1-Sep-2021,1-Oct-2021,1-Nov-2021,1-Dec-2021,1-Jan-2022,1-Feb-2022,1-Mar-2022,1-Apr-2022,1-May-2022,1-Jun-2022,1-Jul-2022,1-Aug-2022,1-Sep-2022,1-Oct-2022,1-Nov-2022,1-Dec-2022
Armstrong County CT 1,807029.1329345616,441460.0381833157,1283392.6141793216,783167.8089618149,1071002.1722189053,1123453.3751588252,1108357.8715954276,731248.1846034817,599150.6039085359,1102678.7846705297,1169710.2047648756,938941.7540300924,873018.5816510773,495366.2090430728,1297105.2121750107,819134.096028129,1135714.2592181617,1235428.6861262333,1111160.1333190727,748896.684873806,608594.0480085167,1193577.9794175248,1169710.2047648756,938941.7540300924,839168.3860274658,467249.43574957276,1290299.4328501984,800737.8634534595,1102784.725922484,1178143.815483801,1109977.759319069,739901.2308773986,603997.3840909603,1147388.5871657548
Armstrong County CT 2,761310.336626116,406727.95307004877,1230042.6237586867,739957.2416229584,1011225.3717400788,1059694.249605716,1054256.8654029479,688531.636863004,565182.0882330894,1042505.7654397688,1091168.3168688235,876650.173263368,822910.444976446,454922.0954239469,1242860.7062114025,773791.1923645365,1072425.3514137627,1165393.1195689181,1056897.4809114572,704895.302698477,573851.6125247353,1128163.8875087216,1091168.3168688235,876650.173263368,791678.5312318853,429640.38368860236,1236541.848055049,756655.3384688674,1041369.7844930947,1111863.6946819178,1055781.5309114547,696578.5258768044,569614.6856331681,1084641.9158128481
Armstrong County CT 3,793904.8149633193,427277.17580301897,1276114.014821604,771282.6583704841,1054193.9181773877,1105124.043823379,1096419.696882307,718441.2888290698,589321.4528894145,1086373.2574851497,1142043.022182215,917123.6877290978,858299.8049061808,478428.9006439406,1289472.2413073718,806477.6470912303,1117999.5834495258,1215353.4309844784,1099176.6754126516,735526.9691526644,598476.0129779845,1175758.9983323966,1142043.022182215,917123.6877290978,825534.0475635759,451701.5843294517,1282900.0081518951,788626.3521280277,1085657.6229008632,1159266.0828107353,1098007.9242471375,726858.3530782742,594002.4703630505,1130312.4607102189
Armstrong County CT 4,789898.8571765174,425505.8201158799,1268867.462756403,767341.9932933562,1048826.608876343,1099550.9504015904,1090517.989660235,714863.8189018697,586338.5231126426,1080787.4572142991,1136776.4160309855,912856.3207015226,853988.3660799324,476509.7394260222,1282156.5660970982,802348.2920536895,1112307.9023163493,1209216.892194643,1093267.6008025997,731868.460423415,595464.3394776216,1169731.7850028772,1136776.4160309855,912856.3207015226,821361.1126790951,449871.49720367766,1275620.6907097013,784589.00968802,1080130.8512824466,1153384.298335622,1092101.407122519,723239.0403188755,591008.8108790548,1124505.4827701976
Arsenal Hill ST 5,355267.18368680624,564349.1653539671,628744.5295152793,291397.92526774487,385167.809697473,541515.2979712797,265932.4697437453,679850.3778931724,558460.3511139681,379487.3174152379,540682.0739667468,377331.5508242305,335458.31930395076,567352.1612397197,625259.1549749181,295220.1263774977,405604.4515847246,566401.0490910473,266267.50501794205,689436.4892519934,563834.3862779429,383137.3316642952,540682.0739667468,377331.5508242305,345096.1874464019,565831.4209339422,627046.4646319497,293294.4028761644,395131.57237259584,553706.0709078214,266148.02501794195,684603.2940035635,561124.0763606101,381400.8789093702
Arthur Kill CT GT1,-17504.349560044953,-11607.979457213114,-11513.432130690118,-10617.127792213121,-13270.743219399792,-18269.934334883663,-17593.644463879784,-15175.795527786886,-18028.921130546452,-12401.42441730302,-4809.322861928853,-16024.929998806263,-17498.398335477243,-11592.6976269863,-11542.580906122406,-10643.545961986307,-13194.591994832088,-18319.033110315955,-17611.66263365297,-15174.358468219178,-18051.43930031964,-12496.72319273531,-4809.32286192886,-16024.929998806265,-17527.198335477242,-11625.097626986299,-11553.380906122406,-10655.545961986303,-13258.041994832092,-18320.533110315955,-17627.86263365297,-15203.144303219178,-18065.239300319638,-12475.123192735318
Arthur Kill ST 2,244119.97432403732,221472.88721639384,770736.2079410264,308745.9312630596,502387.25528747635,225156.7109859737,-102336.49117027328,38922.33557694068,30792.55596972676,809553.2785569394,1842791.8403829192,537852.2739565666,310608.6899343174,238648.4951295891,777162.1108833485,316913.0595429216,536845.2968416272,233031.2145538904,-84194.11777485476,57941.169066575414,58593.04492069944,793683.8112549606,1842791.8403829192,537852.2739565666,275374.387451736,229474.3788295891,773665.3118706596,312312.4779495888,519102.02802937094,228588.21473474766,-94176.72192596644,47589.40428657504,44206.38299181056,801089.0112549613
Arthur Kill ST 3,417136.5975870441,360223.8557323783,1216632.2982170098,497321.19445037644,800226.7823616529,384594.8878058508,-140928.16774795653,75297.99408762436,74643.6826897104,1274541.334918494,2883531.423679999,867502.3296851702,528625.694193645,388647.0821719314,1226955.4711093195,510349.41765593016,854515.4519018995,397958.4971861335,-109843.62706373405,106892.11539809627,119491.75979593059,1249285.1430970281,2883531.423679999,867502.3296851702,469774.5744904507,373556.29822693183,1221383.74921548,503086.6205779314,826562.6444851927,390484.89718612866,-126978.58143073501,89652.24016409542,95929.96955126419,1261099.7095069974
Arthur Von Rosenberg CC 1,884410.8691601079,892043.3685232942,1054578.1131354847,1125675.5014595191,1861514.6504743518,1668502.7353802666,928943.1960814128,1467855.664792196,756865.6382290736,969031.5332330815,1053886.1527755887,935574.1822542342,1186332.048251826,783091.8300167985,1129312.6524383854,937791.4915205812,1128951.3105706046,1570987.2486387948,752527.3148495788,1447190.3078762793,769874.5786839072,949967.4811987961,1053886.1527755887,935574.1822542342,927190.5972306626,831679.3213532433,1091076.256897093,1027254.3781090233,1358966.213684924,1618478.7337907942,829943.2835435794,1457103.4216335255,763579.2169665748,959273.8832916969
Arthur Von Rosenberg CC 2,884410.8691601079,892043.3685232942,1054578.1131354847,1125675.5014595191,1861514.6504743518,1668502.7353802666,928943.1960814128,1467855.664792196,756865.6382290736,969031.5332330815,1053886.1527755887,935574.1822542342,1186332.048251826,783091.8300167985,1129312.6524383854,937791.4915205812,1128951.3105706046,1570987.2486387948,752527.3148495788,1447190.3078762793,769874.5786839072,949967.4811987961,1053886.1527755887,935574.1822542342,927190.5972306626,831679.3213532433,1091076.256897093,1027254.3781090233,1358966.213684924,1618478.7337907942,829943.2835435794,1457103.4216335255,763579.2169665748,959273.8832916969
Arthur Von Rosenberg CC 3,923843.2009060999,931816.0027886641,1101597.5194536273,1175864.855027778,1944512.1189668383,1742894.5770851187,970361.0455882279,1533301.4587638227,790611.2399335544,1012236.7608294609,1100874.7073579398,977287.6808260791,1239225.8338426717,818006.7523742354,1179664.171973855,979603.8510151291,1179286.7193221601,1641031.2660940278,786079.4881231268,1511714.7165077054,804200.1968417882,992322.7192140289,1100874.7073579398,977287.6808260791,968530.3053874439,868760.5649804585,1139722.9689880465,1073055.528725349,1419557.0639766082,1690640.2059980275,866947.1242111273,1522069.8162286512,797624.1502071224,1002044.0564320909
Astoria Energy Facility CC CT1,11437.273522806296,8882.950751544293,11019.278030685855,8163.924478277567,9924.06036031805,10980.214814152554,6262.651031588709,6070.036819855798,6335.393269233133,12464.900715167583,19456.18994157894,12617.240414852055,12780.27292812516,9558.170267298676,11150.230411002589,8422.817186631923,10785.513877353053,11195.825568026246,7339.035982943064,7109.980044688629,7138.632537698613,12091.247807337963,19456.18994157894,12617.240414852055,12105.562939867126,9220.968902498638,11086.556013548805,8290.11482623193,10349.838113854114,11085.670154443465,6788.963152654234,6572.699063488584,6727.610131498623,12274.745564512234
Astoria Energy Facility CC CT1,268237.7031495805,208331.32144945356,258434.47946085,191468.0405581921,232748.40386228275,257518.33214133081,146877.58625261288,142360.21647508861,148583.6056731323,292338.5832433715,456304.87821808964,295911.3972589127,299734.98920255894,224167.205033646,261505.6979333372,197539.8360182439,252952.02252356836,262575.038468945,172121.9791999646,166749.94375396217,167421.92898708448,283575.3235756263,456304.87821808964,295911.3972589127,283911.055536766,216258.8412603651,260012.3460354064,194427.57536580416,242734.1444702138,259991.57003391825,159221.15346842606,154149.12450664106,157782.2446722648,287878.88568064856
Astoria Energy Facility CC CT1,354555.479206995,275371.47329787316,341597.6189512616,253081.6588266045,307645.87116985966,340386.65923872945,194142.18197925,188171.1414155297,196397.19134622713,386411.922170195,603141.8881889472,391134.45286041393,396188.46077188017,296303.2782862589,345657.1427410804,261107.33278558965,334350.9301979447,347070.59260881366,227510.11547123492,220409.38138534751,221297.60866865705,374828.68202747696,603141.8881889472,391134.45286041393,375272.45113588095,285850.0359774579,343683.236420013,256993.55961318992,320844.9815294776,343655.7747877474,210457.85773228132,203753.6709681461,208555.9140764574,380517.11249987915
Astoria Energy Facility CC CT1,508958.6717648801,395291.30844372115,490357.8723655206,363294.6392833517,441620.68603415333,488619.5592297888,278687.97090569756,270116.63848358305,281925.0004808743,554688.0818249575,865800.4524002629,561467.1984609168,568722.1453015696,425338.5768947911,496185.2532896153,374815.3648051205,479955.3675422108,498214.237777168,326587.1012409664,316394.1119886442,317669.14792758826,538060.5274265396,865800.4524002629,561467.1984609168,538697.550824087,410333.1161611895,493351.7426029221,368910.1097673209,460567.7960665081,493312.3218727342,302108.86029311357,292485.1083252422,299378.6508516888,546226.1776207943
Astoria Energy Facility CC CT1,605.5027159132743,470.273863317051,583.3735428010159,432.2077664970476,525.3914308403674,581.3054901610177,331.55211343704934,321.3548904629539,335.4031730770482,659.9065084500486,1030.0335851424145,667.9715513745208,676.6026844301558,506.0207788569885,590.3063158766076,445.91385105698396,570.9977935069263,592.7201771308014,388.5371990969858,376.41070824822145,377.92760493698546,640.1248839178922,1030.0335851424145,667.9715513745208,640.8827438753183,488.1689418969868,586.9353183643485,438.8884319769844,547.9326060275706,586.8884199411245,359.41569631698883,347.9664210082192,356.167595196986,649.8394710624119
Astoria Energy Facility CC CT2,11437.273522806296,8882.950751544293,11019.278030685855,8163.924478277567,9924.06036031805,10980.214814152554,6262.651031588709,6070.036819855798,6335.393269233133,12464.900715167583,19456.18994157894,12617.240414852055,12780.27292812516,9558.170267298676,11150.230411002589,8422.817186631923,10785.513877353053,11195.825568026246,7339.035982943064,7109.980044688629,7138.632537698613,12091.247807337963,19456.18994157894,12617.240414852055,12105.562939867126,9220.968902498638,11086.556013548805,8290.11482623193,10349.838113854114,11085.670154443465,6788.963152654234,6572.699063488584,6727.610131498623,12274.745564512234
Astoria Energy Facility CC CT2,268237.7031495805,208331.32144945356,258434.47946085,191468.0405581921,232748.40386228275,257518.33214133081,146877.58625261288,142360.21647508861,148583.6056731323,292338.5832433715,456304.87821808964,295911.3972589127,299734.98920255894,224167.205033646,261505.6979333372,197539.8360182439,252952.02252356836,262575.038468945,172121.9791999646,166749.94375396217,167421.92898708448,283575.3235756263,456304.87821808964,295911.3972589127,283911.055536766,216258.8412603651,260012.3460354064,194427.57536580416,242734.1444702138,259991.57003391825,159221.15346842606,154149.12450664106,157782.2446722648,287878.88568064856
Astoria Energy Facility CC CT2,354555.479206995,275371.47329787316,341597.6189512616,253081.6588266045,307645.87116985966,340386.65923872945,194142.18197925,188171.1414155297,196397.19134622713,386411.922170195,603141.8881889472,391134.45286041393,396188.46077188017,296303.2782862589,345657.1427410804,261107.33278558965,334350.9301979447,347070.59260881366,227510.11547123492,220409.38138534751,221297.60866865705,374828.68202747696,603141.8881889472,391134.45286041393,375272.45113588095,285850.0359774579,343683.236420013,256993.55961318992,320844.9815294776,343655.7747877474,210457.85773228132,203753.6709681461,208555.9140764574,380517.11249987915
Astoria Energy Facility CC CT2,508958.6717648801,395291.30844372115,490357.8723655206,363294.6392833517,441620.68603415333,488619.5592297888,278687.97090569756,270116.63848358305,281925.0004808743,554688.0818249575,865800.4524002629,561467.1984609168,568722.1453015696,425338.5768947911,496185.2532896153,374815.3648051205,479955.3675422108,498214.237777168,326587.1012409664,316394.1119886442,317669.14792758826,538060.5274265396,865800.4524002629,561467.1984609168,538697.550824087,410333.1161611895,493351.7426029221,368910.1097673209,460567.7960665081,493312.3218727342,302108.86029311357,292485.1083252422,299378.6508516888,546226.1776207943
Astoria Energy Facility CC CT2,605.5027159132743,470.273863317051,583.3735428010159,432.2077664970476,525.3914308403674,581.3054901610177,331.55211343704934,321.3548904629539,335.4031730770482,659.9065084500486,1030.0335851424145,667.9715513745208,676.6026844301558,506.0207788569885,590.3063158766076,445.91385105698396,570.9977935069263,592.7201771308014,388.5371990969858,376.41070824822145,377.92760493698546,640.1248839178922,1030.0335851424145,667.9715513745208,640.8827438753183,488.1689418969868,586.9353183643485,438.8884319769844,547.9326060275706,586.8884199411245,359.41569631698883,347.9664210082192,356.167595196986,649.8394710624119
Astoria Energy Facility CC ST1,17895.96915921455,13899.205293592837,17241.929153896697,12774.140654246075,15528.235622615297,17180.80670920341,9799.20690825057,9497.822318127308,9913.027115388311,19503.903471968104,30443.214849764696,19742.270296180282,19997.36822871349,14955.72524177322,17446.83111368641,13179.231597906419,16876.1570080936,17518.174124088124,11483.432773310917,11125.027599336332,11169.860323693123,18919.246569128813,30443.214849764696,19742.270296180282,18941.64554120386,14428.104282733166,17347.199409435194,12971.591433986432,16194.452578148199,17345.813300482136,10622.73058003545,10284.340887576256,10526.73114693314,19206.36658917796
Astoria Energy Facility CC ST1,419680.660207445,325952.0399301961,404342.68444363755,299568.0052676202,364154.6383980236,402909.294180492,229802.4537355904,222734.64518976735,232471.6659616251,457388.533301267,713927.7226798201,462978.50416380656,468960.83838614565,350728.6242788774,409147.866493142,309067.84476594086,395764.91509957844,410820.9405491045,269299.44977411075,260894.44422804515,261945.82217743504,443677.6695422012,713927.7226798201,462978.50416380656,444202.9506993595,338355.3177281559,406811.39066186757,304198.4487413812,379778.17737777636,406778.88484363724,249115.01262504206,241179.39269436357,246863.7176487554,450410.95783192525
Astoria Energy Facility CC ST1,554775.0439356511,430875.36410137796,534499.8037707973,395998.3602816282,481375.30430107424,532605.007985306,303775.4141557676,294432.4918619464,307303.8405770375,604621.0076310111,943739.6603427054,612010.3791815887,619918.4150901183,463627.48249496985,540851.7645242787,408556.17953509896,523160.8672509016,543063.3978467318,355986.4159726382,344875.8555794261,346265.67003448703,586496.6436429932,943739.6603427054,612010.3791815887,587191.0117773195,447271.23276472825,537763.1816924908,402119.3344535795,502028.02992259426,537720.2123149456,329304.64798109897,318814.567514864,326328.6655549273,595397.3642645166
Astoria Energy Facility CC ST1,796370.6275850475,618514.6355648814,767265.8473484028,568449.2591139502,691006.4852063808,764545.8985595517,436064.70741715055,422653.0931566652,441129.7066347801,867923.7045025808,1354723.0608145292,878531.0281800227,889882.8861777502,665529.7732589082,776383.9845590448,586475.8061068356,750988.9868601651,779558.7485219218,511012.7584123356,495063.7281704666,497058.7844043442,841906.4723262324,1354723.0608145292,878531.0281800227,842903.2265835715,642050.6405816257,771950.3737198659,577235.8188123964,720653.139727595,771888.6918714547,472711.5108115776,457653.1694971431,468439.53603852476,854683.3132184191
Astoria Energy Facility CC ST1,874.6150340969521,679.2844692357404,842.6506729348009,624.3001071624019,758.8987334360864,839.6634857881367,478.90860829796037,464.17928622426683,484.47125000018065,953.1982899834037,1487.8262896501537,964.8477964298631,977.3149886213358,730.9189027934284,852.6646784884335,644.0977848600884,824.7745906211162,856.1513669667131,561.2203986956463,543.7043563585424,545.8954293534234,924.6248323258445,1487.8262896501537,964.8477964298631,925.7195189310154,705.1329160734256,847.7954598596149,633.949957300089,791.4582087064907,847.7277176927356,519.1560057912061,502.6181636785393,514.4643041734241,938.6570137568177
Astoria Energy II CC CT3,624689.7214004819,481051.38642780733,610459.1521809036,444625.43783781637,543615.6842402543,595676.967813739,328569.18574776524,319646.6043678385,338195.3834069462,683993.3141989927,1096773.1249049122,691941.0384216121,700505.8490382823,518976.1309705235,617665.8425340884,458510.8721955723,590665.9121604718,607622.8238494782,387029.33931446215,375845.5828064389,381104.8719153868,663863.6892439844,1096773.1249049122,691941.0384216121,662287.9914825638,500014.26469024044,614151.8052588749,451391.13370191917,566852.480563689,601524.9038038056,356865.945171004,346973.7599438493,359264.30580121395,673732.9257534996
Astoria Energy II CC CT3,5966.351738634961,4594.475749259691,5830.43693405862,4246.575000686316,5192.021369496433,5689.253706004009,3138.132844979671,3052.9141242203623,3230.071737477438,6532.754677373026,10475.175141339336,6608.66263072867,6690.464317171157,4956.691354524407,5899.267343853314,4379.19345523103,5641.393593079086,5803.3474336365525,3696.480176342153,3589.6651883565582,3639.8961552577075,6340.498556079509,10475.175141339336,6608.66263072867,6325.449217573765,4775.588384564378,5865.705110174177,4311.193514324366,5413.953787135416,5745.1067829260055,3408.3924858844102,3313.913171583198,3431.298998711047,6434.75868937502
Astoria Energy II CC CT3,37575.321587998915,28935.42174001848,36719.347499603224,26744.3872383649,32698.687773849884,35830.1935527061,19763.560044978352,19226.863420621863,20342.579453049395,41142.45498941308,65971.31578375412,41620.51358926991,42135.69016771623,31216.60938168562,37152.83263362936,27579.601335072013,35528.77667130657,36548.741284179145,23279.960259516523,22607.253101139177,22923.601318218763,39931.65048084115,65971.31578375412,41620.51358926991,39836.87166812413,30076.04599640545,36941.461970458644,27151.346388085363,34096.38980834219,36181.94910098081,21465.62076216564,20870.602101885677,21609.88305571213,40525.28876712779
Astoria Energy II CC CT3,357981.10431809764,275668.5449555814,349826.21604351717,254794.500041179,311521.2821697861,341355.2223602404,188287.97069878026,183174.8474532218,193804.30424864625,391965.28064238146,628510.50848036,396519.75784371997,401427.8590302695,297401.4812714644,353956.04063119873,262751.6073138619,338483.61558474513,348200.8460181931,221788.8105805291,215379.9113013936,218393.76931546244,380429.9133647703,628510.50848036,396519.75784371997,379526.95305442595,286535.3030738626,351942.3066104507,258671.61085946189,324837.2272281249,344706.4069755603,204503.5491530646,198834.7902949919,205877.9399226628,386085.5213625014
Astoria Energy II CC CT3,167057.84868177897,128645.32097927138,163252.2341536414,118904.10001921689,145376.59834590022,159299.10376811228,87867.71965943078,85481.59547817014,90442.00864936826,182917.1309664448,293304.9039575014,185042.5536604027,187333.00088079248,138787.35792668338,165179.48562789272,122617.41674646887,157959.02060621438,162493.72814182346,103501.4449375802,100510.6252739836,101917.0923472158,177533.95957022623,293304.9039575014,185042.5536604027,177112.57809206538,133716.47476780257,164239.74308487694,120713.41840108225,151590.7060397916,160862.98992192818,95434.98960476351,92789.5688043295,96076.37196390927,180173.2433025006
Astoria Energy II CC CT4,624689.7214004819,481051.38642780733,610459.1521809036,444625.43783781637,543615.6842402543,595676.967813739,328569.18574776524,319646.6043678385,338195.3834069462,683993.3141989927,1096773.1249049122,691941.0384216121,700505.8490382823,518976.1309705235,617665.8425340884,458510.8721955723,590665.9121604718,607622.8238494782,387029.33931446215,375845.5828064389,381104.8719153868,663863.6892439844,1096773.1249049122,691941.0384216121,662287.9914825638,500014.26469024044,614151.8052588749,451391.13370191917,566852.480563689,601524.9038038056,356865.945171004,346973.7599438493,359264.30580121395,673732.9257534996
Astoria Energy II CC CT4,37575.321587998915,28935.42174001848,36719.347499603224,26744.3872383649,32698.687773849884,35830.1935527061,19763.560044978352,19226.863420621863,20342.579453049395,41142.45498941308,65971.31578375412,41620.51358926991,42135.69016771623,31216.60938168562,37152.83263362936,27579.601335072013,35528.77667130657,36548.741284179145,23279.960259516523,22607.253101139177,22923.601318218763,39931.65048084115,65971.31578375412,41620.51358926991,39836.87166812413,30076.04599640545,36941.461970458644,27151.346388085363,34096.38980834219,36181.94910098081,21465.62076216564,20870.602101885677,21609.88305571213,40525.28876712779
Astoria Energy II CC CT4,5966.351738634961,4594.475749259691,5830.43693405862,4246.575000686316,5192.021369496433,5689.253706004009,3138.132844979671,3052.9141242203623,3230.071737477438,6532.754677373026,10475.175141339336,6608.66263072867,6690.464317171157,4956.691354524407,5899.267343853314,4379.19345523103,5641.393593079086,5803.3474336365525,3696.480176342153,3589.6651883565582,3639.8961552577075,6340.498556079509,10475.175141339336,6608.66263072867,6325.449217573765,4775.588384564378,5865.705110174177,4311.193514324366,5413.953787135416,5745.1067829260055,3408.3924858844102,3313.913171583198,3431.298998711047,6434.75868937502
Astoria Energy II CC CT4,357981.10431809764,275668.5449555814,349826.21604351717,254794.500041179,311521.2821697861,341355.2223602404,188287.97069878026,183174.8474532218,193804.30424864625,391965.28064238146,628510.50848036,396519.75784371997,401427.8590302695,297401.4812714644,353956.04063119873,262751.6073138619,338483.61558474513,348200.8460181931,221788.8105805291,215379.9113013936,218393.76931546244,380429.9133647703,628510.50848036,396519.75784371997,379526.95305442595,286535.3030738626,351942.3066104507,258671.61085946189,324837.2272281249,344706.4069755603,204503.5491530646,198834.7902949919,205877.9399226628,386085.5213625014
Astoria Energy II CC CT4,167057.84868177897,128645.32097927138,163252.2341536414,118904.10001921689,145376.59834590022,159299.10376811228,87867.71965943078,85481.59547817014,90442.00864936826,182917.1309664448,293304.9039575014,185042.5536604027,187333.00088079248,138787.35792668338,165179.48562789272,122617.41674646887,157959.02060621438,162493.72814182346,103501.4449375802,100510.6252739836,101917.0923472158,177533.95957022623,293304.9039575014,185042.5536604027,177112.57809206538,133716.47476780257,164239.74308487694,120713.41840108225,151590.7060397916,160862.98992192818,95434.98960476351,92789.5688043295,96076.37196390927,180173.2433025006
Astoria Energy II CC ST2,7489.67558679708,5767.53338736855,7319.059129988481,5330.806915755165,6517.643846814671,7141.829120302903,3939.358252208526,3832.3815601915185,4054.7709044929543,8200.692041808692,13149.687943383422,8295.98074921258,8398.667972619114,6222.2295727008495,7405.463261432882,5497.285401247464,7081.7494040779975,7285.053161373544,4640.262349025252,4506.175449213553,4569.231343834143,7959.349251248745,13149.687943383422,8295.98074921258,7940.457528443663,5994.887546580816,7363.331946814393,5411.923773300799,6796.239860446587,7211.942557290091,4278.620354620854,4160.018662200182,4307.375338807484,8077.675801555877
Astoria Energy II CC ST2,784194.422668457,603880.2966181221,766330.3012797261,558153.5546114836,682419.4044694516,747773.7184859526,412464.1627630194,401263.3404759851,424548.2586865293,858640.2557334439,1376816.9028856114,868617.3064111985,879369.0067941453,651488.5285654154,775377.1067373157,575584.4163763763,741483.16853715,762769.7610912726,485851.19764582237,471811.84470367315,478414.0106192446,833370.8474506632,1376816.9028856114,868617.3064111985,831392.8200332322,627685.0477797113,770965.8152787441,566646.76456891,711589.3514899793,755114.8330111785,447986.05492661597,435568.0556905363,450996.79924547864,845760.0383747699
Astoria Energy II CC ST2,47159.56746601889,36315.909379786695,46085.26214899525,33566.013037339726,41039.062526977126,44969.31386766998,24804.60323212656,24131.01270527373,25531.31171218868,51636.56090732084,82798.45882994814,52236.55675139787,52883.13816657627,39178.95400437909,46629.31528173416,34614.26316209209,44591.01531550807,45871.13982119107,29217.923095981052,28373.630159031098,28770.668546345485,50116.919437947596,82798.45882994814,52236.55675139787,49997.96562401391,37747.46989075886,46364.030817653336,34076.77426747877,42793.27301959162,45410.79084802152,26940.804436299106,26194.015813684207,27121.863362152217,50861.97559793234
Astoria Energy II CC ST2,449380.5352078247,346052.00324211287,439143.5477993088,319848.41494531,391058.63080888055,428509.74721817434,236361.49513251134,229942.89361149116,243286.25426957718,492041.5225085214,788981.2766030054,497758.84495275485,503920.07835714694,373333.77436205087,444327.7956859727,329837.1240748479,424904.96424467996,437103.18968241266,278415.7409415153,270370.52695281315,274153.8806300486,477560.95507492474,788981.2766030054,497758.84495275485,476427.4517066198,359693.25279484876,441799.9168088635,324715.42639804794,407774.391626795,432716.5534374053,256717.2212772514,249601.11973201088,258442.520328449,484660.5480933528
Astoria Energy II CC ST2,209710.91643031815,161490.93484631943,204933.65563967748,149262.59364114463,182494.02771081086,199971.21536848127,110302.03106183861,107306.68368536257,113533.5853258027,229619.37717064336,368191.26241473574,232287.46097795226,235162.70323333517,174222.4280356239,207352.97132012068,153923.99123492904,198288.98331418392,203981.48851845931,129927.34577270717,126172.9125779795,127938.47762735604,222861.77903496483,368191.26241473574,232287.46097795226,222332.81079642256,167856.85130426288,206173.29451080298,151533.86565242248,190294.7160925043,201934.39160412247,119801.36992938395,116480.52254160517,120606.50948660958,226174.92244356457
Astoria Gas Turbines CT 2-1,13367.238011051668,28902.859725931186,56093.65939180008,32190.07999266446,39155.87247550753,9455.852788157066,-1082.4498981799588,14946.557352935532,-3387.1610925577406,58388.67334550316,135259.4964053953,25239.623847145835,14494.797872954488,29296.000527772638,56379.65325370291,32472.725794505903,40410.372860371615,9654.352650059915,-727.6440963384921,15357.027214838377,-2708.9882907162955,57540.85320740605,135259.4964053953,25239.623847145813,13917.517872954464,29084.93252777264,56228.11725370286,32313.97379450596,39767.477686051236,9537.092650059916,-922.4760963385015,15133.78221483836,-3061.670290716298,57946.75320740603
Astoria Gas Turbines CT 2-2,13307.959793707754,28774.68739898692,55844.90702199165,32047.330192253525,38982.23224280018,9413.919959828212,-1077.6496769019977,14880.275502146456,-3372.1404225242277,58129.74353022379,134659.67602222282,25127.69646866627,14430.519390147589,29166.084782638387,56129.63261843148,32328.722575904987,40231.169433052906,9611.539556268077,-724.4172932505207,15288.925098586316,-2696.9750388727734,57285.68312666372,134659.67602222282,25127.69646866624,13855.79939014758,28955.952782638382,55978.76861843145,32170.674575905043,39591.12523511529,9494.799556268083,-918.3852932505288,15066.670098586304,-3048.0930388727684,57689.783126663664
Astoria Gas Turbines CT 2-3,13663.629097771216,29543.721360652497,57337.421240842195,32903.82899471911,40024.07363904428,9665.516929801357,-1106.4510045697589,15277.966606880884,-3462.2644427253254,59683.32242190012,138258.59832125774,25799.26073954373,14816.19028698895,29945.579253443877,57629.75643005993,33192.74188751046,41306.389996965205,9868.418119019114,-743.7781117783707,15697.537796098639,-2769.0545499339605,58816.70361111796,138258.59832125774,25799.26073954373,14226.110286988931,29729.831253443863,57474.86043005991,33030.469887510524,40649.23994073087,9748.558119019128,-942.9301117783798,15469.34279609864,-3129.5565499339536,59231.60361111791
Astoria Gas Turbines CT 2-4,14048.937510506636,30376.84148579018,58954.31164459698,33831.702697390145,41152.735151642046,9938.080313938899,-1137.6524428765024,15708.798637009844,-3559.8987979431713,61366.36622121619,142157.43081187888,26526.788699661032,15234.000425233766,30790.031596816454,59254.890559324114,34128.7628084164,42471.212274536905,10146.703228666063,-764.7523318502208,16140.201551736996,-2847.1406869169114,60475.309135943426,142157.43081187888,26526.788699661003,14627.280425233746,30568.199596816467,59095.62655932406,33961.91480841646,41795.530871814386,10023.463228666065,-969.5203318502226,15905.571551736988,-3217.808686916909,60901.90913594339
Astoria Gas Turbines CT 3-1,13396.87711972362,28966.945889403316,56218.03557670428,32261.454892869922,39242.69259186122,9476.819202321494,-1084.8500088189412,14979.698278330063,-3394.671427574509,58518.13825314285,135559.4065969815,25295.587536385643,14526.937114357943,29360.95840033976,56504.66357133861,32544.727403806355,40499.97457403096,9675.759196955833,-729.2574978824887,15391.078272964396,-2714.9949166380684,57668.43824777725,135559.4065969815,25295.587536385607,13948.377114357927,29149.422400339754,56352.79157133857,32385.62340380642,39855.6539115192,9558.239196955843,-924.521497882497,15167.338272964387,-3068.4589166380683,58075.238247777226
Astoria Gas Turbines CT 3-2,13278.320685035796,28710.601235514772,55720.53083708742,31975.955292048082,38895.41212644649,9392.95354566379,-1075.2495662630263,14847.134576751927,-3364.630087507463,58000.27862258409,134359.7658306366,25071.732779426457,14398.380148744158,29101.12691007126,56004.62230079577,32256.72096660453,40141.567719393526,9590.133009372157,-722.8038917065296,15254.874040460296,-2690.968412950997,57158.09808629251,134359.7658306366,25071.732779426435,13824.940148744134,28891.462910071255,55854.09430079573,32099.0249666046,39502.94900964735,9473.653009372161,-916.339891706537,15033.114040460283,-3041.3044129509944,57561.29808629247
