Unit Name,1-Jan-2018,1-Feb-2018,1-Mar-2018,1-Apr-2018,1-May-2018,1-Jun-2018,1-Jul-2018,1-Aug-2018,1-Sep-2018,1-Oct-2018,1-Nov-2018,1-Dec-2018,1-Jan-2019,1-Feb-2019,1-Mar-2019,1-Apr-2019,1-May-2019,1-Jun-2019,1-Jul-2019,1-Aug-2019,1-Sep-2019,1-Oct-2019,1-Nov-2019,1-Dec-2019,1-Jan-2020,1-Feb-2020,1-Mar-2020,1-Apr-2020,1-May-2020,1-Jun-2020,1-Jul-2020,1-Aug-2020,1-Sep-2020,1-Oct-2020,1-Nov-2020,1-Dec-2020
Fayette Energy Facility CC CTG2,8786158.516528547,1074187.9815959581,2420688.5443035644,2560410.1493260227,2603883.700993565,1666775.2904560284,1933537.6754235649,2047045.5454185535,2466652.387111027,2091192.4231935581,2544463.049326025,2024138.494303557,1718519.2954185577,1333181.959370958,1649367.8876385617,1080180.2971210263,953991.8287935625,662095.7916460279,1401618.3354585613,862206.8566185633,1542069.3216010265,1326334.314373558,1460886.8104510293,748366.0399185594,547292.0127563099,243490.5009560646,164113.60844631286,148373.52475868893,500910.55958631355,514601.8214136884,1484856.3739313097,901647.5706113128,424177.54363868857,723739.6706363134,544342.9991136887,1037475.9038363127
Fayette Energy Facility CC STG1,14193025.295930726,1735226.739501163,3910343.0331057576,4136047.1642958825,4206273.670835758,2692483.1615058924,3123407.0141457585,3306765.881060741,3984592.317640889,3378080.068235747,4110286.464295887,3269762.183105746,2776069.6310607465,2153601.6266761627,2664363.510800754,1744906.6338108885,1541063.7234357544,1069539.3557358915,2264152.6957407533,1392795.691460756,2491035.0579708884,2142540.0462957476,2359894.078420894,1208898.9875607493,884087.0975294245,393330.8092367199,265106.59825942875,239680.30922557449,809163.2116394293,831279.8653605733,2398614.142504423,1456507.614064429,685209.8781855737,1169117.9294894296,879323.306260574,1675922.6138894288
Fayette Power Project ST 1,5568509.294599106,415525.57216460444,1225832.2576670889,1080708.68196093,3317388.7089890884,1296386.4273089254,3531802.089781084,3108759.615953098,1196317.6682329315,3175161.280607101,2723990.5852629365,1362338.764765093,992639.9492530964,1515922.0151026011,1989991.2657210971,2166053.4397829333,1588273.4318271023,668101.5634789302,1488284.9769750964,21059322.369219083,4712612.344568929,2733239.701001106,652842.2563509312,-436119.9567229046,-57999.429068163736,-223750.9268655078,864142.0636718371,-10207.272273835842,1207223.127763837,-578833.5122738362,989416.3624838335,8052218.884167858,987030.9803341649,2246915.333705838,625620.9357801647,4533.641427834285
Fayette Power Project ST 1,5568509.294599106,415525.57216460444,1225832.2576670889,1080708.68196093,3317388.7089890884,1296386.4273089254,3531802.089781084,3108759.615953098,1196317.6682329315,3175161.280607101,2723990.5852629365,1362338.764765093,992639.9492530964,1515922.0151026011,1989991.2657210971,2166053.4397829333,1588273.4318271023,668101.5634789302,1488284.9769750964,21059322.369219083,4712612.344568929,2733239.701001106,652842.2563509312,-436119.9567229046,-57999.429068163736,-223750.9268655078,864142.0636718371,-10207.272273835842,1207223.127763837,-578833.5122738362,989416.3624838335,8052218.884167858,987030.9803341649,2246915.333705838,625620.9357801647,4533.641427834285
Fayette Power Project ST 2,5586755.350102107,428201.39610460424,1236088.3068990903,1094013.6739599304,3339223.681824089,1319149.5400969232,3553473.3601160822,3132749.975736098,1218569.3178999324,3202314.7506260998,2747658.9869289366,1386785.1662250925,1014465.7918240955,1532847.1188046015,2007700.056197097,2180810.8093319326,1608317.8371821027,680284.6261499298,1505155.9676570962,21074790.54399308,4730452.014221927,2747637.4566721055,669638.1098279315,-429599.86823890475,-54485.341868163785,-217571.93817950774,872293.2488828364,-5766.219293836155,1212753.9944818371,-574238.5146588363,998327.2603498329,8066392.350370859,996067.6585301649,2261307.576713837,637672.5051281649,14278.921816834132
Fayette Power Project ST 2,5586755.350102107,428201.39610460424,1236088.3068990903,1094013.6739599304,3339223.681824089,1319149.5400969232,3553473.3601160822,3132749.975736098,1218569.3178999324,3202314.7506260998,2747658.9869289366,1386785.1662250925,1014465.7918240955,1532847.1188046015,2007700.056197097,2180810.8093319326,1608317.8371821027,680284.6261499298,1505155.9676570962,21074790.54399308,4730452.014221927,2747637.4566721055,669638.1098279315,-429599.86823890475,-54485.341868163785,-217571.93817950774,872293.2488828364,-5766.219293836155,1212753.9944818371,-574238.5146588363,998327.2603498329,8066392.350370859,996067.6585301649,2261307.576713837,637672.5051281649,14278.921816834132
Fayette Power Project ST 3,8250955.985806044,651569.8862893183,1836056.4266060193,1631715.4715671232,4949315.388606018,1978462.1901271078,5264215.713246006,4649134.061006032,1829963.9756471203,4755780.472526031,4081290.3408471257,2079865.18564602,1527975.562526028,2283528.141249314,2983209.058286027,3233161.6396471257,2399047.893006037,1020763.2281271206,2241988.165566028,31038042.635166,6989858.752607116,4066891.568526039,1012550.885967123,-621189.5153139739,-74357.00784131151,-310063.89175606496,1296962.6499986893,-1126.3077586877625,1793958.7891986885,-837450.8816786889,1483835.8789586856,11893172.313598724,1480393.5993613135,3351033.65271869,957990.5384013124,37285.49631868629
Feather River Energy Center CTG1,4344.60946658932,9690.635458407136,3392.002169129316,4153.023449721924,3765.492615549313,451.53613032191697,10121.218359969324,17830.574642649295,792.6402334019185,15787.380350809304,11884.60786820188,12038.90827228927,2979.846853349337,35995.45040598715,6719.650480909292,3521.7479732019183,1630.4422196293144,8788.54734818192,-311.66325997068475,501.37235380931713,4405.315317081922,3385.392982909315,6797.427268661921,3274.5868890693437,-391.22453222098443,-47.416576237047025,-0.7472965009836798,-838.2614085790163,590.650436139016,66.32090928098387,51.764036139016184,28062.97206015902,19040.08244146098,25394.102489259014,4835.148436380972,15624.871347459013
Feather River Energy Center CTG1,84139.94804073437,187673.84507684407,65691.26372793427,80429.59441090422,72924.47237353423,8744.68161890408,196012.73565913437,345316.1062015338,15350.67963330415,305746.5515903342,230163.44649730338,233151.70771673348,57709.25127753473,697106.4603512443,130136.21745833378,68203.98789730415,31575.98506793423,170203.54140370424,-6035.831460065743,9709.835630334263,85315.6088557042,65563.26681833422,131642.48285010413,63417.338847134684,-7576.656099121326,-918.2938746360232,-14.47252952130657,-16234.202844878688,11438.841025678681,1284.4049399213109,1002.4890256786857,543481.9928392787,368740.0581423213,491795.2880272786,93639.97876792111,302599.31840327865
Fitchburg (WI) CT 1,44331.120611815044,8650.404537123297,-6486.093363184932,2317.15735191781,9501.532961815068,-1436.8818930821917,-1229.8777006849368,1374.376451815072,14575.891504417817,-913.0165681849276,783.9937694178107,-5785.546098184931,27667.643809315072,3041.127649623292,-586.2738331849305,-2352.961893082186,-1075.1241181849318,-6054.961045582192,9553.487584315073,-5805.117985684932,2161.295464417807,381.2881468150654,997.2835769178082,-5440.158363184932,3489.592534999997,-4098.5503625,-5278.134730000002,-4514.3398575,-4316.598219999999,-3874.1194800000017,7404.297065,560.7794225000016,-4837.2448575,4160.7494225,-6226.565235,1294.410177499999
Fitchburg (WI) CT 2,21678.68565522188,2134.3119978520617,-7524.574451778081,-39.467996701370794,2368.8714118219214,-5214.178259701371,-5141.876367378083,-4369.372977778083,8636.567172098636,-5771.9673673780835,-5176.622564901373,-7495.349451778082,22786.664022221914,-2089.561086547942,-3976.3640621780805,-5346.22699670137,-1793.812104378083,-6600.03403890137,1853.175411821916,-7153.677104378082,397.5710032986299,-2180.789714778083,357.3433084986291,-6672.392756978082,-31.93099006666398,-5454.635841133333,-6707.187421866667,-6215.0271104,-6234.262727066666,-5885.6934578,2337.622357333332,-3300.936684866666,-6750.429110399999,-20.908990066667684,-7239.2091526,-1633.2553796666643
Fitzhugh CC 1,261952.68945978046,149525.33170147947,25198.579671780783,100860.16369101369,87408.42673178071,88653.4402590138,151518.96687178093,21418.430247780678,61513.22459101364,401463.73736378155,353273.5135350135,187605.22602778068,117045.9598677809,72155.83426147938,108676.47111978072,235568.98807901365,274697.8119637806,233955.63325501373,276572.9128077808,181247.77975578082,132500.61153901368,97334.80839178084,149669.03761501337,-3110.423788219123,-22298.53620712569,49175.112308043725,60763.8073088745,10497.49803645903,21504.793384874356,-5941.39065554105,133056.7629768744,18920.330824874472,54734.618936458995,349996.41093687457,26797.001552458853,11005.156872874359
Fitzhugh CC 2,464754.77162219107,265286.8788252055,44707.157482191746,178945.45170986303,155079.46678219162,157288.36174986314,268823.9734821919,38000.440762191545,109136.36620986287,712274.372742193,626775.5885298628,332847.98166219157,207662.18686219185,128018.41562520519,192813.09392219156,417944.97884986305,487367.0857421914,415082.5751298631,490693.8775621917,321568.6415021918,235081.73014986305,172690.7890821919,265541.84092986264,-5518.4938178081065,-39561.9190771585,87246.16699814209,107806.75490284193,18624.593290491874,38153.665682841616,-10541.17696950835,236068.45044284168,33568.32888284186,97109.80779049185,620961.374242842,47543.067270491534,19525.278322841565
FLEX Gibraltar FC FLX01,1086.6326740000004,3431.135936,959.1402140000004,1342.4081819999994,1044.0181820000003,409.118984,2819.3596260000013,4828.5151879999985,64.8557219999999,5355.158395999998,818.9135299999971,1356.1739579999976,52.87796800000001,7643.468184000005,505.2353479999997,1009.9969520000003,374.66470599999985,3878.5447059999988,5.772245999999996,179.89123000000006,1586.244706,922.95246,776.551872,74.2802140000001,5.2822460000000016,134.70449199999996,29.912246,0.0,472.11898400000007,240.09122999999997,221.96122999999997,11123.099840000004,7315.983101999998,9728.688824,651.4194119999995,2515.3966319999968
Flint Creek ST 1,1427158.4425722677,813073.2717251509,-101167.00293172617,372792.05410323374,471732.8129082748,540877.8804072324,1049406.9863802781,268291.8130362714,270157.8026472293,2247460.9300602754,2097286.9468392264,1249992.8864442732,819291.346252271,425393.8083011465,639559.2824442761,971786.2128552353,1262571.5645562715,902605.1997672349,1200247.085548273,775074.239692275,529984.0069992325,209800.43556427525,598063.583575233,-205238.7724037259,-318886.403673705,47600.95031711343,66442.38685429667,-203978.37216629524,-93672.43781770417,-209425.84954229608,522239.6202622942,153286.8922942977,121050.50360970513,1671297.0605182974,63454.963673702325,26860.840454295743
Flint Creek ST 1,1427158.4425722677,813073.2717251509,-101167.00293172617,372792.05410323374,471732.8129082748,540877.8804072324,1049406.9863802781,268291.8130362714,270157.8026472293,2247460.9300602754,2097286.9468392264,1249992.8864442732,819291.346252271,425393.8083011465,639559.2824442761,971786.2128552353,1262571.5645562715,902605.1997672349,1200247.085548273,775074.239692275,529984.0069992325,209800.43556427525,598063.583575233,-205238.7724037259,-318886.403673705,47600.95031711343,66442.38685429667,-203978.37216629524,-93672.43781770417,-209425.84954229608,522239.6202622942,153286.8922942977,121050.50360970513,1671297.0605182974,63454.963673702325,26860.840454295743
Fore River CC GT11,787506.266090247,114567.67020958204,71140.7854388672,172074.33741297177,28849.033391007157,26948.272364672106,79269.34205294696,124994.67442874741,150151.72673475192,118361.83520762697,265033.2807848119,154533.09861422694,246412.94671664672,95377.08329044214,105266.57864414704,22893.01146225204,4940.87319452709,8664.063084692012,40583.58056108694,17281.03319144713,1350.0150939320574,1422.5881057471306,84426.56603145198,173195.4138371072,33316.427150483556,-3428.7264149508073,-7931.1317039763835,-7565.670655943613,4093.145698223614,9562.172727336401,13729.643480183675,27676.975364123602,7991.772236796376,44769.31644938368,36742.839902256266,146417.4600049435
Fore River CC GT11,15283186.122556347,2223422.3432071568,1380633.922019429,3339458.0320667992,559875.0965621879,522986.90177460446,1538385.3571381443,2425779.902815353,2914004.478597321,2297055.953937265,5143518.38622936,2999034.0520616644,4782152.333053939,1850989.3552863998,2042915.4448389462,444286.1855823229,95887.85244186668,168144.0445652826,787608.2285849038,335374.1525971475,26199.83209944336,27608.261333347473,1638471.943535122,3361214.8362795888,646574.1023336551,-66541.52000996695,-153919.9968479841,-146827.4701492959,79435.94892681582,185573.71772222422,266452.09789345704,537128.8890174158,155096.85167386386,868841.0814462572,713070.7209295022,2841533.317515293
Fore River CC GT12,785086.8920008759,114215.69580033599,70922.22695825626,171545.69121508254,28760.403488116193,26865.481973382786,79025.81104817601,124610.66621237647,149690.43110730257,117998.20437749606,264219.0464352426,154058.34255089602,245655.91769447576,95084.06613747613,104943.17901697611,22822.679629802722,4925.693860596131,8637.445379362696,40458.89982203598,17227.942459676196,1345.8675821227407,1418.2176353761715,84167.19102060271,172663.32347201626,33214.07253558193,-3418.1926932458837,-7906.765707958022,-7542.427428121977,4080.5707498419724,9532.795852598036,13687.46331588203,27591.946253941976,7967.219941138006,44631.776306682055,36629.958673677946,145967.63677912185
Fore River CC GT12,15237218.014858296,2216734.829431482,1376481.3108878208,3329413.754306902,558191.1284072598,521413.8843401072,1533758.268047496,2418483.7467043046,2905239.861675783,2290146.9681647765,5128047.933587543,2990013.686858377,4767768.781632693,1845422.029380045,2036770.851922698,442949.8807657859,95599.44509717848,167638.30816402572,785239.2945429356,334365.4286934994,26121.029375066428,27525.2223962993,1633543.8183289848,3351105.1193428608,644629.3646505238,-66341.37929757353,-153457.04292363528,-146385.84882068477,79197.02490756469,185015.55710219542,265650.674771726,535513.3359239644,154630.3580563549,866227.8187349257,710925.9775865134,2832986.676224682
Fore River CC ST15,926015.4327067346,134718.2051389171,83653.2584538446,202339.33224213502,33923.09533151456,31688.02226598539,93211.49207608434,146979.1448159849,176560.90140622522,139179.70023262437,311648.19729765516,181712.88323992433,289752.8582359341,112152.31529774726,123781.20729968444,26919.508869975325,5809.89006207447,10187.926714795292,47721.552871754306,20320.477585334535,1587.4601450153423,1672.7975344845363,99275.7854025753,203657.58723856462,39176.2288536024,-4031.781982557355,-9326.08497602753,-8896.34544873247,4813.06149307247,11243.998806107556,16144.457886452536,32544.891922022467,9397.391163237517,52643.48961905253,43205.2902383674,172169.83968323236
Fore River CC ST15,17969296.205280446,2614201.9310725587,1623288.4751177472,3926387.473273409,658276.446246875,614904.9337035666,1808765.6551851006,2852125.0250412114,3426157.9489729214,2700777.0830901614,6047522.072838693,3526131.9713748614,5622643.804919244,2176311.649366932,2401969.880905503,522372.10255917464,112740.70793871343,197696.3519071544,926035.0191162302,394318.13754585455,30804.60708573545,32460.576062704553,1926443.0493305747,3951968.1641218257,760213.3135281996,-78236.58453285217,-180972.343927369,-172633.2638382711,93397.28536753095,218189.39290048945,313282.6253093523,631532.4585965809,182356.0379285587,1021545.0248807524,838397.1049586264,3340949.5539837675
Forked River CT 1,1692636.2792016983,-3340.257286465763,10377.34915769863,24160.935049643824,73905.82902969862,28564.95022564386,39370.18388569863,38675.00896569858,31551.88270164379,24302.64652169861,27960.74996964379,16075.536553698636,163450.5586776985,6298.585157534275,22685.686649698648,9766.24295764384,-17507.140618301368,-15917.861994356172,27063.464141698627,-12478.61315830137,17075.730417643816,12994.964333698626,-1908.9295183561699,22423.461697698644,-15269.428855759568,-16692.72340338798,-18485.808791759566,-99.71362157377371,-5703.596315759558,2526.6413624262204,32324.886000240425,-4067.0539357595553,-18844.356065573775,-2159.1788237595647,1506.4988544262196,15821.578476240436
Forked River CT 2,1579300.6442482185,-3002.666337479466,9865.084640219175,22904.162600986296,69159.71825621917,26873.647628986306,37092.46755021917,36379.82006421913,29675.23330698625,22944.673482219157,26511.00008698624,15254.09257821917,152869.4334262191,6021.700244520565,21340.319866219194,9179.6960749863,-16289.061687780824,-14789.835281013704,25427.100318219156,-11567.800331780825,16021.477430986284,12172.174894219163,-1717.7496030136954,21059.358510219172,-14161.203240775965,-15524.0703563388,-17207.105048775957,-50.197024557379336,-5278.0993707759535,2409.2934274426225,30297.890827224044,-3661.6009807759547,-17559.51360655738,-1969.2441447759593,1464.808653442622,14938.116505224025
Forney Generating Facility CC ST1,3319076.4336942383,1205537.7880118382,519190.70540624874,2032787.2761041129,4296187.4285102505,2823792.7328401017,5919191.986542234,4407439.094926262,2255922.4276401014,5129907.044558241,4168400.1818161104,2949629.631662249,1374323.6020462504,1792413.4764438379,2697060.361390251,2613101.3309521154,1616910.049182247,1595511.2529201095,2960878.2156462516,30793798.507262237,7792226.469656102,3418508.4144302453,1656351.517416107,-48401.19841775356,222973.44503361714,231423.91861648083,2095470.191417616,535480.7276330495,245906.6405056172,-98797.36463895062,557140.8965856172,4207666.282345614,927019.628881048,4432579.43199362,1233576.8294570532,498310.5901056176
Forney Generating Facility CC ST2,3319076.4336942383,1205537.7880118382,519190.70540624874,2032787.2761041129,4296187.4285102505,2823792.7328401017,5919191.986542234,4407439.094926262,2255922.4276401014,5129907.044558241,4168400.1818161104,2949629.631662249,1374323.6020462504,1792413.4764438379,2697060.361390251,2613101.3309521154,1616910.049182247,1595511.2529201095,2960878.2156462516,30793798.507262237,7792226.469656102,3418508.4144302453,1656351.517416107,-48401.19841775356,222973.44503361714,231423.91861648083,2095470.191417616,535480.7276330495,245906.6405056172,-98797.36463895062,557140.8965856172,4207666.282345614,927019.628881048,4432579.43199362,1233576.8294570532,498310.5901056176
Forney Generating Facility CC U1,1548372.977441092,562392.030292604,242206.1903210968,948309.8536849326,2004202.2692810977,1317319.5763249274,2761345.5439610905,2056101.9701211033,1052404.0033249273,2393138.4538010927,1944588.6015649312,1376023.3927610978,641131.823921098,836173.7509726041,1258198.0154810986,1219030.5252049342,754300.1425610963,744317.4505249314,1381270.937921099,14365528.01176109,3635129.5731649282,1594758.7100810953,772699.8705649306,-22579.50643890421,104018.71239606538,107960.91897180327,977551.8835560651,249805.6026039344,114717.21267606542,-46089.679676065454,259910.22687606557,1962906.5192760637,432461.31012393406,2067830.1177960664,575472.4443639363,232465.46667606573
Forney Generating Facility CC U2,1468969.2350082153,533551.4133545217,229785.3600482201,899678.5791369876,1901422.6657282205,1249764.726256983,2619738.080168213,1950660.843448226,998434.5672569822,2270413.4048882164,1844866.1091769864,1305458.0905682205,608253.268848221,793293.0457945218,1193675.0403282214,1156516.1392969887,715618.0839682196,706147.324856986,1310436.5308482216,13628834.267568214,3448712.6719769826,1512976.2121282187,733074.2361769855,-21421.583031780887,98684.4194526774,102424.46158863386,927421.017732677,236995.0588806557,108834.27869267756,-43726.10635934418,246581.49729267744,1862244.6464926756,410283.8070406554,1961787.5476526786,545961.0369606572,220544.1606926775
Forney Generating Facility CC U3,1468969.2350082153,533551.4133545217,229785.3600482201,899678.5791369876,1901422.6657282205,1249764.726256983,2619738.080168213,1950660.843448226,998434.5672569822,2270413.4048882164,1844866.1091769864,1305458.0905682205,608253.268848221,793293.0457945218,1193675.0403282214,1156516.1392969887,715618.0839682196,706147.324856986,1310436.5308482216,13628834.267568214,3448712.6719769826,1512976.2121282187,733074.2361769855,-21421.583031780887,98684.4194526774,102424.46158863386,927421.017732677,236995.0588806557,108834.27869267756,-43726.10635934418,246581.49729267744,1862244.6464926756,410283.8070406554,1961787.5476526786,545961.0369606572,220544.1606926775
Forney Generating Facility CC U4,1548372.977441092,562392.030292604,242206.1903210968,948309.8536849326,2004202.2692810977,1317319.5763249274,2761345.5439610905,2056101.9701211033,1052404.0033249273,2393138.4538010927,1944588.6015649312,1376023.3927610978,641131.823921098,836173.7509726041,1258198.0154810986,1219030.5252049342,754300.1425610963,744317.4505249314,1381270.937921099,14365528.01176109,3635129.5731649282,1594758.7100810953,772699.8705649306,-22579.50643890421,104018.71239606538,107960.91897180327,977551.8835560651,249805.6026039344,114717.21267606542,-46089.679676065454,259910.22687606557,1962906.5192760637,432461.31012393406,2067830.1177960664,575472.4443639363,232465.46667606573
Forney Generating Facility CC U5,1468969.2350082153,533551.4133545217,229785.3600482201,899678.5791369876,1901422.6657282205,1249764.726256983,2619738.080168213,1950660.843448226,998434.5672569822,2270413.4048882164,1844866.1091769864,1305458.0905682205,608253.268848221,793293.0457945218,1193675.0403282214,1156516.1392969887,715618.0839682196,706147.324856986,1310436.5308482216,13628834.267568214,3448712.6719769826,1512976.2121282187,733074.2361769855,-21421.583031780887,98684.4194526774,102424.46158863386,927421.017732677,236995.0588806557,108834.27869267756,-43726.10635934418,246581.49729267744,1862244.6464926756,410283.8070406554,1961787.5476526786,545961.0369606572,220544.1606926775
Forney Generating Facility CC U6,1468969.2350082153,533551.4133545217,229785.3600482201,899678.5791369876,1901422.6657282205,1249764.726256983,2619738.080168213,1950660.843448226,998434.5672569822,2270413.4048882164,1844866.1091769864,1305458.0905682205,608253.268848221,793293.0457945218,1193675.0403282214,1156516.1392969887,715618.0839682196,706147.324856986,1310436.5308482216,13628834.267568214,3448712.6719769826,1512976.2121282187,733074.2361769855,-21421.583031780887,98684.4194526774,102424.46158863386,927421.017732677,236995.0588806557,108834.27869267756,-43726.10635934418,246581.49729267744,1862244.6464926756,410283.8070406554,1961787.5476526786,545961.0369606572,220544.1606926775
Fort Martin ST 1,21250204.0990027,139803.76813151198,3289621.288602733,3715444.271112318,4141028.876202752,1761858.6975123382,2216320.2442027447,2419570.094202733,3713335.217112325,2371771.696602748,3635831.988312317,2117159.1298027374,1426016.876202745,702500.8105315026,1210006.911402733,116631.52951232553,-185219.3185972618,-495532.93768767186,1005979.4314027405,-146610.12019725982,1623007.9827123315,1064559.8242027368,1044014.9619123221,-480646.43419726146,-813626.3134885258,-1101704.3027344262,-1138848.7882885244,-1026208.3901114755,-300033.452288524,-310344.4853114756,1785319.4341114792,275684.52491147537,-530521.498111476,-70038.62268852419,-467370.07611147524,97875.99611147726
Fort Martin ST 2,21095369.40865771,183227.5491721693,3326104.9447977524,3751607.3555358807,4158119.865989766,1793560.4339778994,2252194.8240597574,2456563.371533742,3735273.081943888,2416003.9974057563,3677294.46124388,2169592.8504237514,1473746.467919757,746568.0095821589,1259091.0806097493,156762.75709988666,-143181.69347424828,-462859.3074161109,1043986.977941754,-109501.07195424545,1646319.3188658918,1082768.2386417503,1078389.5646558849,-447822.96513624734,-787037.8189354774,-1082602.7132695736,-1119699.3869014753,-1008600.5346645244,-282312.17733347486,-293144.05055852444,1798246.8237325295,298068.6433225237,-509516.4959385244,-46575.28230347554,-447343.47593852424,135275.7496045248
Fox Energy Generation Project CC CTG1,1857570.879001542,690386.4050126679,283849.06912114914,638382.685398526,1002951.016662647,602759.1603269224,744291.2417814472,985919.3254539501,829354.7614160234,1068147.7756443487,1301321.5011776187,887871.1967037469,1261550.938388452,800277.0469943678,638495.3943945505,619862.5463924222,168847.63856825023,12737.512917221524,631100.4720381455,99249.0503184481,74608.74173902185,124199.69619965018,157146.8947085212,-37266.36977065055,196567.03442245175,-91018.66622445243,-70261.46086234917,-104160.20923645061,-16899.907023048727,98087.32925704907,469911.17191675137,301933.5102503518,-74940.45398665074,423503.28462504986,33318.5283042494,483150.5308565513
Fox Energy Generation Project CC CTG2,1849240.964745931,687290.5018511766,282576.2033403365,635519.9827734204,998453.4784713348,600056.2044510168,740953.6128945348,981498.1625595377,825635.6817684185,1063357.8753051367,1295485.9787508135,883889.7115167344,1255893.7592925406,796688.3606849767,635632.1863479384,617082.8937180166,168090.474269738,12680.394025216228,628270.4250783334,98803.98731253581,74274.17339041625,123642.7468893379,156442.20011341578,-37099.25600486263,195685.5679003779,-90610.51077053108,-69946.38704682281,-103693.12309637677,-16824.12268662249,97647.4757626229,467803.94693057763,300579.5483209782,-74604.39813917692,421604.1667567764,33169.11786342331,480983.9365477775
Fox Energy Generation Project CC STG,2218533.8300780756,824542.2086773124,339006.5862896831,762433.1324864305,1197844.3382861807,719887.2482828265,888921.8268809812,1177503.050878485,990514.8794789289,1275710.1236768826,1554194.1396725222,1060402.2214742803,1506695.3658779867,955786.7870680117,762567.7430810847,740314.1622833265,201658.09150378464,15212.6649041255,753735.840296679,118535.11390798213,89106.70351192588,148334.16631318443,187683.66049642535,-44507.96628811612,234763.9170456488,-108705.40256104263,-83914.65953515237,-124400.60863964731,-20183.894934852025,117147.64734885219,561224.2546509481,360605.19385654887,-89502.87404384746,505798.3922502466,39792.980740053055,577036.2842367488
Frank M Tait CT GT1,1910047.5522520524,29731.844098630136,397072.2962520544,433328.892734246,989147.1058520557,549198.5439342478,322500.9122520548,336863.95065205486,504488.2175342459,325114.4498520549,347232.16313424666,210154.91225205513,186390.8898520548,111381.17209863031,188671.6978520549,128652.84793424666,54127.080252054795,66194.09753424666,231460.67865205515,85376.63865205488,392075.5231342466,422561.523452055,283872.3295342468,69747.34905205475,38020.40124808744,-5931.672277595608,-1148.3491519125455,11648.883685245939,30949.305248087476,67913.34608524581,216727.03804808756,140256.28764808737,28883.36528524596,176008.51804808754,86424.48048524596,73818.5180480873
Frank M Tait CT GT2,2022664.2059210932,43004.16216460276,443722.28848109563,495099.6995809312,1060416.1391690972,596148.893116933,373166.8272650955,388933.1696330958,554581.9575649311,370806.3448970956,416287.4428129315,259679.61500909628,212927.196929096,133549.51973260302,217219.30796909612,144425.37890893169,65757.45491309585,77761.60937293153,260860.62976109626,101552.070113096,427116.1773409317,447004.7757770959,308348.8379809316,79123.23462509587,45204.81007304915,-3479.3998031475276,2380.87874504918,15863.311406950837,38896.06111304921,78592.22123095064,241068.33208904942,160568.03896904888,39313.78868695085,194554.58584904915,96636.86660695082,91497.32076104911
Frank M Tait CT GT3,1898468.781521094,22861.680952602783,380941.6509890955,408751.16587693087,976809.0219290964,537024.3619849324,302756.89108109573,317443.5981290959,490114.08788893087,308508.5921330961,316661.36368093186,188217.0110810962,176467.1788130959,101449.29761260284,177305.489477096,123405.12486493165,48818.71148909589,61170.02600893154,221145.42709709605,78043.28453309591,383494.8887569316,420946.9563410962,278319.6791449317,66461.91730109583,34769.907133049164,-7680.413419147539,-3354.6400069508127,9562.052714950834,27032.733037049227,63275.74109095076,208328.7180730493,131623.62626504918,23990.031662950823,170113.92969704926,82866.47166295083,65968.46026904907
Franklin Templeton FC FRK00,1054.0536480000003,3402.0431919999987,941.6170520000003,1312.77842,1013.263192,401.330912,2760.881612000001,4680.786871999999,51.401367999999934,5304.535927999998,720.1152599999991,1215.9307319999962,39.71136799999999,7257.174688000006,436.7672959999995,986.6327360000002,353.29227999999983,3857.1275079999987,3.825227999999996,170.15614000000005,1569.051824,903.4822800000001,717.806384,60.43613999999997,3.3352280000000007,130.81045599999996,27.965228,0.0,464.33091200000007,231.320912,213.050912,11046.903891999998,7246.0877519999985,9647.219119999998,613.3741039999998,2344.6939239999983
Fredericktown Energy CT UNIT1,56698.077513172524,37062.21631128493,16955.626438972602,30780.25443467671,25870.486758772564,26844.908434676712,33540.913062172614,9564.256807972602,20352.034516676722,86292.32148857269,71068.13367287675,38115.43759517267,28367.669029372584,22168.75211448493,28085.033078572596,58408.866623276714,65763.73105397256,60728.51839367674,67801.34288177258,46990.54680797258,36255.64458227673,31911.258545572615,40599.07450847671,9738.85450457261,5834.048449275412,18776.17960017377,22052.18062147543,12124.798008324598,13495.340670675418,8719.107959124585,37808.00463787543,12557.346514875415,20462.050082124588,77766.64139227549,14951.871983724579,11354.934588675416
